epoch,accuracy,loss,lr,val_accuracy,val_loss
25,0.7037754058837891,1.099252462387085,0.000100000005,0.8181818127632141,0.7796525955200195
26,0.670861542224884,1.162814736366272,0.000100000005,0.8005050420761108,0.7922218441963196
27,0.6863504648208618,1.141185998916626,0.000100000005,0.8030303120613098,0.7899815440177917
28,0.7173281908035278,1.075803518295288,0.000100000005,0.810606062412262,0.7577955722808838
29,0.7037754058837891,1.0886125564575195,0.000100000005,0.808080792427063,0.7621684074401855
30,0.7153920531272888,1.0580414533615112,0.000100000005,0.7979797720909119,0.7700427174568176
31,0.6960309743881226,1.0952486991882324,0.000100000005,0.8030303120613098,0.8100048303604126
32,0.718296229839325,1.0711842775344849,0.000100000005,0.8055555820465088,0.7442682981491089
33,0.7105517983436584,1.0438172817230225,0.000100000005,0.7954545617103577,0.7409150004386902
34,0.7250726222991943,1.0323914289474487,0.000100000005,0.8232323527336121,0.7199652791023254
35,0.7328170537948608,0.9872350692749023,0.000100000005,0.8358585834503174,0.7121167182922363
36,0.7231364846229553,1.0368945598602295,0.000100000005,0.8383838534355164,0.7202984094619751
37,0.7260406613349915,1.0072007179260254,0.000100000005,0.8257575631141663,0.7192216515541077
38,0.7444337010383606,0.96767258644104,0.000100000005,0.8333333134651184,0.7333635091781616
39,0.7463697791099548,0.9619079828262329,0.000100000005,0.8308081030845642,0.6897696852684021
40,0.7424975633621216,0.994536280632019,0.000100000005,0.8434343338012695,0.7007766366004944
41,0.7473378777503967,1.009617805480957,0.000100000005,0.8484848737716675,0.7049181461334229
42,0.7608906030654907,0.9121596813201904,0.000100000005,0.8207070827484131,0.7152470350265503
43,0.764762818813324,0.9497846961021423,0.000100000005,0.8333333134651184,0.6964005827903748
44,0.7618586421012878,0.9162397980690002,0.000100000005,0.8181818127632141,0.712735116481781
45,0.7734752893447876,0.9104322791099548,1.0000001e-05,0.8409090638160706,0.6759635806083679
46,0.7715392112731934,0.9062425494194031,1.0000001e-05,0.8383838534355164,0.6700208783149719
47,0.7676669955253601,0.9146272540092468,1.0000001e-05,0.8409090638160706,0.6628244519233704
48,0.7725072503089905,0.8805412650108337,1.0000001e-05,0.8383838534355164,0.6678558588027954
49,0.7860600352287292,0.8349113464355469,1.0000001e-05,0.8383838534355164,0.6676801443099976
50,0.7918683290481567,0.8559178709983826,1.0000001e-05,0.8484848737716675,0.6578680276870728
51,0.7889641523361206,0.8367441296577454,1.0000001e-05,0.8409090638160706,0.6562513113021851
52,0.7860600352287292,0.8771181106567383,1.0000001e-05,0.8459596037864685,0.6550304293632507
53,0.7696030735969543,0.8924338817596436,1.0000001e-05,0.8434343338012695,0.6668895483016968
54,0.7909002900123596,0.8551173210144043,1.0000001e-05,0.8409090638160706,0.6558682918548584
55,0.780251681804657,0.8780531883239746,1.0000001e-05,0.8510100841522217,0.6503357291221619
56,0.766698956489563,0.8931276798248291,1.0000001e-05,0.8434343338012695,0.6554695963859558
57,0.7841238975524902,0.86458820104599,1.0000001e-05,0.8484848737716675,0.6485017538070679
58,0.7899322509765625,0.8466969132423401,1.0000001e-05,0.8484848737716675,0.6431939005851746
59,0.7812197208404541,0.896029531955719,1.0000001e-05,0.8484848737716675,0.6482630372047424
60,0.7783156037330627,0.8714364767074585,1.0000001e-05,0.8484848737716675,0.6480321288108826
61,0.7850919365882874,0.8460072875022888,1.0000001e-05,0.8510100841522217,0.6471570730209351
62,0.7909002900123596,0.8710956573486328,1.0000001e-05,0.8510100841522217,0.6461046934127808
63,0.7899322509765625,0.8678356409072876,1.0000001e-05,0.8535353541374207,0.6465094089508057
64,0.780251681804657,0.8708244562149048,1.0000001e-06,0.8510100841522217,0.6527342200279236
65,0.7889641523361206,0.8613982796669006,1.0000001e-06,0.8585858345031738,0.6543161273002625
66,0.7705711722373962,0.8840135931968689,1.0000001e-06,0.8510100841522217,0.646950900554657
67,0.7725072503089905,0.8429568409919739,1.0000001e-06,0.8535353541374207,0.6539850234985352
68,0.797676682472229,0.8232090473175049,1.0000001e-06,0.8510100841522217,0.6398023962974548
69,0.7792836427688599,0.8427754640579224,1.0000001e-06,0.8560606241226196,0.6466848254203796
70,0.7947725057601929,0.8405554890632629,1.0000001e-06,0.8611111044883728,0.6434056162834167
71,0.8015488982200623,0.8495982885360718,1.0000001e-06,0.8611111044883728,0.6453885436058044
72,0.766698956489563,0.8788062334060669,1.0000001e-06,0.8611111044883728,0.6450968980789185
73,0.7918683290481567,0.8754067420959473,1.0000001e-06,0.8585858345031738,0.6387923359870911
74,0.7967086434364319,0.8487115502357483,1.0000001e-06,0.8560606241226196,0.6463750004768372
75,0.7841238975524902,0.8484383821487427,1.0000001e-06,0.8585858345031738,0.6415026783943176
76,0.7996127605438232,0.8332933783531189,1.0000001e-06,0.8560606241226196,0.6470939517021179
77,0.7831558585166931,0.8480411767959595,1.0000001e-06,0.8611111044883728,0.6505084037780762
78,0.7763794660568237,0.8776392936706543,1.0000001e-06,0.8560606241226196,0.6471522450447083
79,0.782187819480896,0.8391997218132019,5e-07,0.8611111044883728,0.6458334922790527
80,0.8151016235351562,0.8043442964553833,5e-07,0.8510100841522217,0.647646427154541
81,0.7899322509765625,0.8433406949043274,5e-07,0.8560606241226196,0.6466072797775269
82,0.782187819480896,0.8611011505126953,5e-07,0.8636363744735718,0.6428992748260498
83,0.7783156037330627,0.8520156145095825,5e-07,0.8560606241226196,0.6449916958808899
84,0.7967086434364319,0.828249990940094,5e-07,0.8611111044883728,0.6447787284851074
85,0.7947725057601929,0.8218032121658325,5e-07,0.8585858345031738,0.6443599462509155
86,0.7744433879852295,0.8567103147506714,5e-07,0.8560606241226196,0.6422598361968994
87,0.7928364276885986,0.8549377918243408,5e-07,0.8560606241226196,0.6421950459480286
88,0.7841238975524902,0.8379771709442139,5e-07,0.8611111044883728,0.6432740092277527
89,0.7841238975524902,0.8499905467033386,5e-07,0.8585858345031738,0.6461247205734253
90,0.7773475050926208,0.8304247856140137,5e-07,0.8560606241226196,0.6441527605056763
91,0.813165545463562,0.8223973512649536,5e-07,0.8560606241226196,0.6474733948707581
92,0.7734752893447876,0.8652719855308533,5e-07,0.8510100841522217,0.6425047516822815
93,0.782187819480896,0.8527669310569763,5e-07,0.8560606241226196,0.6453553438186646
